Date,PRECTOT,T2M,RH2M,WS2M,Location,District,Latitude,Longitude,Cloudburst,Year,Month,MonthName,Season,Rainfall_Intensity,Humidity_Rainfall,Heat_Index,T2M_lag1,RH2M_lag1,WS2M_lag1,PRECTOT_lag1,PRECTOT_3d_mean,RH2M_3d_mean,T2M_3d_mean,Temperature_Change,Humidity_Change,Month_sin,Month_cos,Cloudburst_Next,Predicted_Probability,Predicted_Cloudburst,Risk_Level
2024-07-18,3.48,22.53,90.01,2.73,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2024,7,Jul,Monsoon,,,26.757500000000004,23.25,87.62,2.46,6.37,37.17666666666667,90.05,20.48,-0.7199999999999989,2.3900000000000006,-0.4999999999999997,-0.8660254037844388,1,0.8483333333333334,1,High
2024-07-19,10.3,22.6,87.86,2.68,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2024,7,Jul,Monsoon,,,26.725,22.53,90.01,2.73,3.48,6.716666666666666,88.49666666666667,22.793333333333333,0.07000000000000028,-2.1500000000000057,-0.4999999999999997,-0.8660254037844388,1,0.8766666666666667,1,High
2024-09-13,107.6,20.04,93.77,3.95,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2024,9,Sep,Monsoon,,,24.3335,22.6,87.86,2.68,10.3,40.46,90.54666666666667,21.723333333333333,-2.5600000000000023,5.909999999999997,-1.0,-1.8369701987210297e-16,0,0.12833333333333333,0,Low
1990-09-08,148.99,22.32,89.94,1.75,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,1,1990,9,Sep,Monsoon,,,26.642,24.61,77.66,1.51,24.21,86.60000000000001,83.8,23.465,-2.289999999999999,12.280000000000001,-1.0,-1.8369701987210297e-16,1,0.8383333333333334,1,High
1991-06-19,126.71,22.51,61.98,1.73,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,1,1991,6,Jun,Monsoon,,,25.436000000000003,22.32,89.94,1.75,148.99,99.97000000000001,76.52666666666666,23.146666666666665,0.19000000000000128,-27.96,1.2246467991473532e-16,-1.0,1,0.9116666666666666,1,High
1991-08-04,119.81,23.48,83.89,2.25,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,1,1991,8,Aug,Monsoon,,,27.4495,22.51,61.98,1.73,126.71,131.83666666666667,78.60333333333334,22.77,0.9699999999999989,21.910000000000004,-0.8660254037844385,-0.5000000000000004,0,0.020946969696969697,0,Low
1991-11-03,0.0,14.87,39.67,2.11,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,1991,11,Nov,Autumn,,,16.642500000000002,23.48,83.89,2.25,119.81,82.17333333333333,61.84666666666667,20.286666666666665,-8.610000000000001,-44.22,-0.5000000000000004,0.8660254037844384,0,0.03833333333333333,0,Low
1994-12-12,0.0,10.7,25.72,1.77,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,1994,12,Dec,Winter,,,11.809,14.87,39.67,2.11,0.0,39.93666666666667,49.76000000000001,16.349999999999998,-4.17,-13.950000000000003,-2.4492935982947064e-16,1.0,0,0.08166666666666667,0,Low
1996-02-01,0.0,11.72,30.52,1.41,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,1996,2,Feb,Winter,,,13.105,10.7,25.72,1.77,0.0,0.0,31.97,12.43,1.0200000000000014,4.800000000000001,0.8660254037844386,0.5000000000000001,0,0.10166666666666667,0,Low
2003-05-21,0.0,29.45,16.53,4.15,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2003,5,May,Spring,,,29.8615,11.72,30.52,1.41,0.0,0.0,24.256666666666664,17.290000000000003,17.729999999999997,-13.989999999999998,0.49999999999999994,-0.8660254037844387,0,0.18166666666666667,0,Low
2006-07-25,17.31,23.61,86.7,2.53,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2006,7,Jul,Monsoon,,,27.692,29.45,16.53,4.15,0.0,5.77,44.583333333333336,21.593333333333334,-5.84,70.17,-0.4999999999999997,-0.8660254037844388,0,0.09333333333333334,0,Low
2007-07-04,43.87,23.7,84.37,1.74,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2007,7,Jul,Monsoon,,,27.744500000000002,23.61,86.7,2.53,17.31,20.39333333333333,62.53333333333334,25.586666666666662,0.08999999999999986,-2.3299999999999983,-0.4999999999999997,-0.8660254037844388,1,0.7316666666666667,1,High
2010-07-30,160.7,22.81,92.65,3.58,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,1,2010,7,Jul,Monsoon,,,27.0845,23.7,84.37,1.74,43.87,73.96,87.90666666666668,23.37333333333333,-0.8900000000000006,8.280000000000001,-0.4999999999999997,-0.8660254037844388,1,0.755,1,High
2013-06-16,175.39,21.91,90.83,3.38,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,1,2013,6,Jun,Monsoon,,,26.1135,22.81,92.65,3.58,160.7,126.65333333333332,89.28333333333335,22.80666666666666,-0.8999999999999986,-1.8200000000000074,1.2246467991473532e-16,-1.0,0,0.05333333333333334,0,Low
2014-07-07,2.81,27.26,53.81,3.18,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2014,7,Jul,Monsoon,,,29.6325,21.91,90.83,3.38,175.39,112.96666666666665,79.09666666666668,23.993333333333336,5.350000000000001,-37.019999999999996,-0.4999999999999997,-0.8660254037844388,0,0.35150000000000003,0,Medium
2016-03-06,1.5,17.34,43.98,2.54,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2016,3,Mar,Spring,,,19.285,27.26,53.81,3.18,2.81,59.9,62.87333333333333,22.169999999999998,-9.920000000000002,-9.830000000000005,1.0,6.123233995736766e-17,0,0.18,0,Low
2017-06-29,38.34,23.74,85.24,2.17,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2017,6,Jun,Monsoon,,,27.785,17.34,43.98,2.54,1.5,14.216666666666669,61.01,22.78,6.399999999999999,41.26,1.2246467991473532e-16,-1.0,0,0.08,0,Low
2018-02-03,0.0,12.44,43.81,2.6,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2018,2,Feb,Winter,,,14.3705,23.74,85.24,2.17,38.34,13.280000000000001,57.67666666666667,17.84,-11.299999999999999,-41.42999999999999,0.8660254037844386,0.5000000000000001,0,0.05,0,Low
2018-12-11,0.2,10.11,62.83,1.86,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2018,12,Dec,Winter,,,13.0655,12.44,43.81,2.6,0.0,12.84666666666667,63.96,15.43,-2.33,19.019999999999996,-2.4492935982947064e-16,1.0,0,0.195,0,Low
2019-07-25,30.18,23.35,88.47,3.08,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2019,7,Jul,Monsoon,,,27.465500000000002,10.11,62.83,1.86,0.2,10.126666666666667,65.03666666666668,15.300000000000002,13.240000000000002,25.64,-0.4999999999999997,-0.8660254037844388,1,0.79,1,High
2021-10-18,108.17,17.1,87.69,2.14,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,1,2021,10,Oct,Autumn,,,21.270500000000002,23.35,88.47,3.08,30.18,46.18333333333334,79.66333333333334,16.853333333333335,-6.25,-0.7800000000000011,-0.8660254037844386,0.5000000000000001,0,0.19666666666666666,0,Low
2024-08-28,22.46,22.89,91.67,1.84,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2024,8,Aug,Monsoon,,,27.2895,17.1,87.69,2.14,108.17,53.60333333333333,89.27666666666669,21.113333333333333,5.789999999999999,3.980000000000004,-0.8660254037844385,-0.5000000000000004,0,0.18125,0,Low
2024-11-14,0.0,15.66,64.11,1.75,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2024,11,Nov,Autumn,,,18.6905,22.89,91.67,1.84,22.46,43.54333333333333,81.15666666666665,18.55,-7.23,-27.560000000000002,-0.5000000000000004,0.8660254037844384,0,0.11166666666666666,0,Low
2025-02-08,0.0,13.7,28.9,1.82,Srinagar (Pauri Garhwal),Pauri Garhwal,30.22,78.77,0,2025,2,Feb,Winter,,,14.963,15.66,64.11,1.75,0.0,7.486666666666667,61.559999999999995,17.416666666666668,-1.9600000000000009,-35.21,0.8660254037844386,0.5000000000000001,1,0.43166666666666664,0,Medium
1990-09-08,146.74,17.75,87.6,1.18,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,1990,9,Sep,Monsoon,,,22.012,9.69,37.51,1.84,0.0,73.37,62.55499999999999,13.719999999999999,8.06,50.089999999999996,-1.0,-1.8369701987210297e-16,1,0.815,1,High
1991-06-19,136.44,16.44,68.62,1.72,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,1991,6,Jun,Monsoon,,,19.699,17.75,87.6,1.18,146.74,94.39333333333333,64.57666666666667,14.626666666666665,-1.3099999999999987,-18.97999999999999,1.2246467991473532e-16,-1.0,1,0.8282619047619048,1,High
1991-08-04,127.99,18.71,88.53,2.02,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,1991,8,Aug,Monsoon,,,22.9345,16.44,68.62,1.72,136.44,137.05666666666667,81.58333333333333,17.633333333333336,2.2699999999999996,19.909999999999997,-0.8660254037844385,-0.5000000000000004,0,0.22041666666666668,0,Low
1993-10-01,0.0,14.27,61.84,1.81,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,1993,10,Oct,Autumn,,,17.181,18.71,88.53,2.02,127.99,88.14333333333333,72.99666666666667,16.473333333333333,-4.440000000000001,-26.689999999999998,-0.8660254037844386,0.5000000000000001,0,0.15833333333333333,0,Low
1994-06-06,0.01,22.84,20.27,3.21,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,1994,6,Jun,Monsoon,,,23.5325,14.27,61.84,1.81,0.0,42.666666666666664,56.88,18.60666666666667,8.57,-41.57000000000001,1.2246467991473532e-16,-1.0,0,0.15833333333333333,0,Low
1996-08-26,0.0,18.43,81.92,1.8,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,1996,8,Aug,Monsoon,,,22.346,22.84,20.27,3.21,0.01,0.0033333333333333335,54.67666666666667,18.513333333333332,-4.41,61.650000000000006,-0.8660254037844385,-0.5000000000000004,0,0.1,0,Low
1996-09-16,0.88,16.47,83.63,1.65,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,1996,9,Sep,Monsoon,,,20.4865,18.43,81.92,1.8,0.0,0.2966666666666667,61.94,19.246666666666666,-1.9600000000000009,1.7099999999999937,-1.0,-1.8369701987210297e-16,0,0.31833333333333336,0,Medium
2000-09-19,4.66,16.4,77.66,1.65,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2000,9,Sep,Monsoon,,,20.118,16.47,83.63,1.65,0.88,1.8466666666666667,81.07,17.099999999999998,-0.07000000000000028,-5.969999999999999,-1.0,-1.8369701987210297e-16,0,0.12142857142857144,0,Low
2002-04-30,0.0,15.33,34.05,3.37,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2002,4,Apr,Spring,,,16.6955,16.4,77.66,1.65,4.66,1.8466666666666667,65.11333333333333,16.066666666666666,-1.0699999999999985,-43.61,0.8660254037844387,-0.4999999999999998,0,0.14,0,Low
2003-07-26,3.42,19.12,87.8,2.58,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2003,7,Jul,Monsoon,,,23.252000000000002,15.33,34.05,3.37,0.0,2.6933333333333334,66.50333333333333,16.95,3.790000000000001,53.75,-0.4999999999999997,-0.8660254037844388,1,0.7483333333333333,1,High
2003-08-12,13.84,18.36,89.12,1.93,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2003,8,Aug,Monsoon,,,22.622999999999998,19.12,87.8,2.58,3.42,5.753333333333333,70.32333333333334,17.603333333333335,-0.7600000000000016,1.3200000000000074,-0.8660254037844385,-0.5000000000000004,1,0.8716666666666667,1,High
2003-08-13,14.78,18.28,85.08,1.68,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2003,8,Aug,Monsoon,,,22.366000000000003,18.36,89.12,1.93,13.84,10.68,87.33333333333333,18.58666666666667,-0.0799999999999983,-4.040000000000006,-0.8660254037844385,-0.5000000000000004,1,0.5033333333333333,1,Medium
2003-08-14,8.98,18.31,84.24,1.6,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2003,8,Aug,Monsoon,,,22.362,18.28,85.08,1.68,14.78,12.533333333333331,86.14666666666666,18.316666666666666,0.029999999999997584,-0.8400000000000034,-0.8660254037844385,-0.5000000000000004,0,0.3840952380952381,0,Medium
2004-07-14,22.97,18.34,85.7,2.22,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2004,7,Jul,Monsoon,,,22.403,18.31,84.24,1.6,8.98,15.576666666666668,85.00666666666666,18.31,0.030000000000001137,1.460000000000008,-0.4999999999999997,-0.8660254037844388,0,0.29742857142857143,0,Low
2006-08-16,0.47,19.01,84.32,1.66,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2006,8,Aug,Monsoon,,,23.060000000000002,18.34,85.7,2.22,22.97,10.806666666666667,84.75333333333333,18.55333333333333,0.6700000000000017,-1.3800000000000097,-0.8660254037844385,-0.5000000000000004,0,0.19458333333333333,0,Low
2008-04-02,7.74,11.87,44.37,2.88,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2008,4,Apr,Spring,,,13.8005,19.01,84.32,1.66,0.47,10.393333333333333,71.46333333333332,16.406666666666663,-7.140000000000002,-39.949999999999996,0.8660254037844387,-0.4999999999999998,0,0.16,0,Low
2008-12-24,0.0,6.87,37.64,1.59,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2008,12,Dec,Winter,,,8.593,11.87,44.37,2.88,7.74,2.736666666666667,55.443333333333335,12.583333333333334,-4.999999999999999,-6.729999999999997,-2.4492935982947064e-16,1.0,1,0.18166666666666667,0,Low
2010-07-30,139.78,18.97,94.2,2.9,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2010,7,Jul,Monsoon,,,23.39,6.87,37.64,1.59,0.0,49.17333333333334,58.73666666666666,12.569999999999999,12.099999999999998,56.56,-0.4999999999999997,-0.8660254037844388,1,0.805,1,High
2010-08-18,58.36,17.43,95.03,1.82,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2010,8,Aug,Monsoon,,,21.9995,18.97,94.2,2.9,139.78,66.04666666666667,75.62333333333333,14.423333333333332,-1.5399999999999991,0.8299999999999983,-0.8660254037844385,-0.5000000000000004,1,0.85,1,High
2010-08-19,25.77,17.85,90.38,1.38,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2010,8,Aug,Monsoon,,,22.230999999999998,17.43,95.03,1.82,58.36,74.63666666666667,93.20333333333333,18.083333333333332,0.4200000000000017,-4.650000000000006,-0.8660254037844385,-0.5000000000000004,1,0.47333333333333333,0,Medium
2010-08-20,9.65,18.07,91.77,2.03,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2010,8,Aug,Monsoon,,,22.4555,17.85,90.38,1.38,25.77,31.26,92.39333333333332,17.783333333333335,0.21999999999999886,1.3900000000000006,-0.8660254037844385,-0.5000000000000004,0,0.616,1,High
2011-07-07,7.41,17.87,92.36,2.47,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2011,7,Jul,Monsoon,,,22.241,18.07,91.77,2.03,9.65,14.276666666666666,91.50333333333333,17.930000000000003,-0.1999999999999993,0.5900000000000034,-0.4999999999999997,-0.8660254037844388,1,0.89,1,High
2013-06-15,113.1,17.68,87.36,1.69,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2013,6,Jun,Monsoon,,,21.879,17.87,92.36,2.47,7.41,43.38666666666666,90.49666666666667,17.87333333333333,-0.19000000000000128,-5.0,1.2246467991473532e-16,-1.0,1,0.8483333333333334,1,High
2013-06-16,159.16,17.04,94.89,3.52,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2013,6,Jun,Monsoon,,,21.4325,17.68,87.36,1.69,113.1,93.22333333333331,91.53666666666668,17.53,-0.6400000000000006,7.530000000000001,1.2246467991473532e-16,-1.0,0,0.2031666666666667,0,Low
2015-06-08,0.62,22.9,30.76,2.99,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2015,6,Jun,Monsoon,,,24.139,17.04,94.89,3.52,159.16,90.96,71.00333333333333,19.206666666666663,5.859999999999999,-64.13,1.2246467991473532e-16,-1.0,0,0.11833333333333333,0,Low
2017-02-19,0.12,11.87,57.44,2.4,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2017,2,Feb,Winter,,,14.501999999999999,22.9,30.76,2.99,0.62,53.300000000000004,61.029999999999994,17.27,-11.03,26.679999999999996,0.8660254037844386,0.5000000000000001,0,0.5983333333333334,1,Medium
2018-05-13,1.27,19.49,50.49,2.99,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2018,5,May,Spring,,,21.7155,11.87,57.44,2.4,0.12,0.6699999999999999,46.23,18.086666666666662,7.619999999999999,-6.949999999999996,0.49999999999999994,-0.8660254037844387,0,0.15333333333333332,0,Low
2018-07-30,3.12,19.1,87.56,2.12,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2018,7,Jul,Monsoon,,,23.266000000000002,19.49,50.49,2.99,1.27,1.5033333333333332,65.16333333333334,16.819999999999997,-0.389999999999997,37.07,-0.4999999999999997,-0.8660254037844388,0,0.19666666666666666,0,Low
2019-06-01,0.09,23.68,22.9,3.34,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2019,6,Jun,Monsoon,,,24.491,19.1,87.56,2.12,3.12,1.4933333333333332,53.65,20.756666666666664,4.579999999999998,-64.66,1.2246467991473532e-16,-1.0,0,0.07333333333333333,0,Low
2021-04-15,0.0,17.31,34.2,3.37,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2021,4,Apr,Spring,,,18.683,23.68,22.9,3.34,0.09,1.07,48.22,20.029999999999998,-6.370000000000001,11.300000000000004,0.8660254037844387,-0.4999999999999998,0,0.23666666666666666,0,Low
2022-01-30,0.0,6.01,44.34,2.14,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,0,2022,1,Jan,Winter,,,8.013,17.31,34.2,3.37,0.0,0.03,33.81333333333333,15.666666666666664,-11.299999999999999,10.14,0.49999999999999994,0.8660254037844387,1,0.6733333333333333,1,High
2022-09-23,121.11,16.92,86.98,1.62,Tehri (Tehri Garhwal),Tehri Garhwal,30.38,78.49,1,2022,9,Sep,Monsoon,,,21.107000000000003,6.01,44.34,2.14,0.0,40.37,55.173333333333325,13.413333333333332,10.910000000000002,42.64,-1.0,-1.8369701987210297e-16,0,0.38333333333333336,0,Medium
